new_filename,source_filename,original_path,compressed_path,media_type,capture_datetime_if_reliable,estimated_datetime,gps_lat,gps_lon,period,confidence,ordering_basis,relative_path,manual_filename_hint
B_016.jpg,IMG_2830.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2830.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2830.jpg,image,2026-01-04T08:21:53,,41.902983,12.458087,B,high,embedded EXIF capture date; GPS present,B/B_016.jpg,
B_017.m4v,IMG_2838.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_2838.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2838.m4v,video,2026-01-04T08:52:42,,41.9015,12.4536,B,high,embedded QuickTime creation date; GPS present,B/B_017.m4v,
B_018.jpg,IMG_2894.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2894.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2894.jpg,image,2026-01-04T10:16:31,,41.902138,12.453772,B,high,embedded EXIF capture date; GPS present,B/B_018.jpg,
B_019.jpg,IMG_2956.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2956.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2956.jpg,image,2026-01-05T12:30:42,,45.363872,10.431817,B,high,embedded EXIF capture date; GPS present,B/B_019.jpg,
B_020.jpg,IMG_2970.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2970.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2970.jpg,image,2026-01-05T13:41:16,,45.364205,10.432383,B,high,embedded EXIF capture date; GPS present,B/B_020.jpg,
B_021.jpg,IMG_2351.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2351.JPEG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2351.jpg,image,,2026-04-15T09:28:56,,,B,low,inferred: bracketed by IMG_2336/IMG_2367 (IMG number proximity to dated media); no embedded date/GPS,B/B_021.jpg,
C_001.jpg,IMG_5167.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_5167.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_5167.jpg,image,,2025-10-25T17:48:12,,,C,low,inferred: bracketed by IMG_5147/IMG_5249 (IMG number proximity to dated media); no embedded date/GPS,C/C_001.jpg,
C_002.jpg,IMG_3953.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_3953.JPEG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_3953.jpg,image,2026-02-03T03:52:57,,,,C,medium,embedded capture timestamp,C/C_002.jpg,
C_003.jpg,IMG_4656.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_4656.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_4656.jpg,image,2026-02-16T17:57:31,,,,C,high,embedded capture timestamp,C/C_003.jpg,
C_004.jpg,IMG_5143.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_5143.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_5143.jpg,image,2026-02-26T13:35:10,,,,C,high,embedded capture timestamp,C/C_004.jpg,
C_005.jpg,IMG_5587.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_5587.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_5587.jpg,image,2026-03-05T16:17:46,,,,C,high,embedded EXIF capture date,C/C_005.jpg,
C_006.jpg,IMG_5659.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_5659.JPEG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_5659.jpg,image,2026-03-08T16:53:02,,,,C,high,embedded EXIF capture date,C/C_006.jpg,
C_007.jpg,IMG_5661.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_5661.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_5661.jpg,image,2026-03-08T16:58:26,,,,C,high,embedded EXIF capture date,C/C_007.jpg,
C_008.jpg,IMG_5871.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_5871.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_5871.jpg,image,2026-03-15T15:43:58,,,,C,high,embedded EXIF capture date,C/C_008.jpg,
C_009.jpg,IMG_5877.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_5877.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_5877.jpg,image,2026-03-15T15:51:44,,,,C,high,embedded EXIF capture date,C/C_009.jpg,
C_010.jpg,IMG_5886.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_5886.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_5886.jpg,image,,2026-03-15T15:51:44,,,C,low,inferred: bracketed by IMG_5877/IMG_5975 (IMG number proximity to dated media); no embedded date/GPS,C/C_010.jpg,
C_011.jpg,IMG_5975.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_5975.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_5975.jpg,image,2026-03-17T11:38:13,,,,C,high,embedded EXIF capture date,C/C_011.jpg,
C_012.jpg,IMG_6094.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_6094.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_6094.jpg,image,2026-03-19T10:10:46,,,,C,high,embedded EXIF capture date,C/C_012.jpg,
C_013.jpg,IMG_6176.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_6176.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_6176.jpg,image,2026-03-22T22:16:10,,,,C,high,embedded EXIF capture date,C/C_013.jpg,
C_014.jpg,IMG_6202.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_6202.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_6202.jpg,image,2026-03-23T18:14:28,,,,C,high,embedded EXIF capture date,C/C_014.jpg,
C_015.jpg,IMG_6351.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_6351.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_6351.jpg,image,2026-03-27T18:52:25,,,,C,high,embedded EXIF capture date,C/C_015.jpg,
C_016.jpg,IMG_6412.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_6412.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_6412.jpg,image,2026-03-28T18:10:37,,,,C,high,embedded EXIF capture date,C/C_016.jpg,
C_017.jpg,IMG_6714.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_6714.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_6714.jpg,image,2026-04-03T15:10:57,,,,C,medium,embedded EXIF capture date,C/C_017.jpg,
C_018.jpg,IMG_6829.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_6829.PNG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_6829.jpg,image,2026-04-04T18:01:35,,,,C,medium,embedded EXIF capture date,C/C_018.jpg,
C_019.jpg,4fea9cfa-1317-4ed5-9ef8-b8dda8592093.jpg,/Users/Daniel/Downloads/Foto di iCloud/4fea9cfa-1317-4ed5-9ef8-b8dda8592093.jpg,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/4fea9cfa-1317-4ed5-9ef8-b8dda8592093.jpg,image,,,,,C,user-assigned,user-provided filename hint: VA_IN_C.jpg,C/C_019.jpg,VA_IN_C.jpg
C_020.m4v,e9dc7a8b-c50e-41f1-b319-73a2e34be146.m4v,/Users/Daniel/Downloads/Foto di iCloud/e9dc7a8b-c50e-41f1-b319-73a2e34be146.mp4,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/e9dc7a8b-c50e-41f1-b319-73a2e34be146.m4v,video,,,,,C,user-assigned,user-provided filename hint: VA_IN_C.m4v,C/C_020.m4v,VA_IN_C.m4v
C_021.jpg,5f8be826-ae90-40b9-8f4b-a4d00d5c1448.jpg,/Users/Daniel/Downloads/Foto di iCloud/5f8be826-ae90-40b9-8f4b-a4d00d5c1448.jpg,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/5f8be826-ae90-40b9-8f4b-a4d00d5c1448.jpg,image,,,,,C,user-assigned,user-provided filename hint: VA_IN_C_10.jpg,C/C_021.jpg,VA_IN_C_10.jpg
C_022.jpg,5c4a27c9-97ad-40a3-8006-61558ae75413.jpg,/Users/Daniel/Downloads/Foto di iCloud/5c4a27c9-97ad-40a3-8006-61558ae75413.jpg,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/5c4a27c9-97ad-40a3-8006-61558ae75413.jpg,image,,,,,C,user-assigned,user-provided filename hint: VA_IN_C_11.jpg,C/C_022.jpg,VA_IN_C_11.jpg
C_023.jpg,5b2ec9f0-a165-4c8f-96a6-ec3aa8593399.jpg,/Users/Daniel/Downloads/Foto di iCloud/5b2ec9f0-a165-4c8f-96a6-ec3aa8593399.jpg,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/5b2ec9f0-a165-4c8f-96a6-ec3aa8593399.jpg,image,,,,,C,user-assigned,user-provided filename hint: VA_IN_C_12.jpg,C/C_023.jpg,VA_IN_C_12.jpg
C_024.m4v,537a898c-24e9-4221-b1fb-7159a8832d3e.m4v,/Users/Daniel/Downloads/Foto di iCloud/537a898c-24e9-4221-b1fb-7159a8832d3e.mp4,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/537a898c-24e9-4221-b1fb-7159a8832d3e.m4v,video,,,,,C,user-assigned,user-provided filename hint: VA_IN_C_13.m4v,C/C_024.m4v,VA_IN_C_13.m4v
C_025.jpg,5260002e-f106-4131-99f3-da05933941e9.jpg,/Users/Daniel/Downloads/Foto di iCloud/5260002e-f106-4131-99f3-da05933941e9.jpg,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/5260002e-f106-4131-99f3-da05933941e9.jpg,image,,,,,C,user-assigned,user-provided filename hint: VA_IN_C_14.jpg,C/C_025.jpg,VA_IN_C_14.jpg
C_026.jpg,bd10232c-caa1-4c41-956a-0ed1e0f61d49.jpg,/Users/Daniel/Downloads/Foto di iCloud/bd10232c-caa1-4c41-956a-0ed1e0f61d49.jpg,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/bd10232c-caa1-4c41-956a-0ed1e0f61d49.jpg,image,,,,,C,user-assigned,user-provided filename hint: VA_IN_C_2.jpg,C/C_026.jpg,VA_IN_C_2.jpg
C_027.jpg,bb3cd240-0e0b-4596-9ca7-fdd8ab056fd9.jpg,/Users/Daniel/Downloads/Foto di iCloud/bb3cd240-0e0b-4596-9ca7-fdd8ab056fd9.jpg,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/bb3cd240-0e0b-4596-9ca7-fdd8ab056fd9.jpg,image,,,,,C,user-assigned,user-provided filename hint: VA_IN_C_3.jpg,C/C_027.jpg,VA_IN_C_3.jpg
C_028.jpg,e6a378b8-1815-4f46-96e3-f09b297d2436.jpg,/Users/Daniel/Downloads/Foto di iCloud/e6a378b8-1815-4f46-96e3-f09b297d2436.jpg,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/e6a378b8-1815-4f46-96e3-f09b297d2436.jpg,image,,,,,C,user-assigned,user-provided filename hint: VA_IN_C_4.jpg,C/C_028.jpg,VA_IN_C_4.jpg
C_029.jpg,97d95fc7-ea38-4502-891d-8f1bfd7405ff.jpg,/Users/Daniel/Downloads/Foto di iCloud/97d95fc7-ea38-4502-891d-8f1bfd7405ff.jpg,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/97d95fc7-ea38-4502-891d-8f1bfd7405ff.jpg,image,,,,,C,user-assigned,user-provided filename hint: VA_IN_C_5.jpg,C/C_029.jpg,VA_IN_C_5.jpg
C_030.jpg,8d8e9243-73fb-42e4-b6c1-996ae9f43c03.jpg,/Users/Daniel/Downloads/Foto di iCloud 2/8d8e9243-73fb-42e4-b6c1-996ae9f43c03.jpg,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set2/8d8e9243-73fb-42e4-b6c1-996ae9f43c03.jpg,image,,,,,C,user-assigned,user-provided filename hint: VA_IN_C_6.jpg,C/C_030.jpg,VA_IN_C_6.jpg
C_031.jpg,80a84607-f284-4c0b-ba98-7952d28bc950.jpg,/Users/Daniel/Downloads/Foto di iCloud/80a84607-f284-4c0b-ba98-7952d28bc950.jpg,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/80a84607-f284-4c0b-ba98-7952d28bc950.jpg,image,,,,,C,user-assigned,user-provided filename hint: VA_IN_C_7.jpg,C/C_031.jpg,VA_IN_C_7.jpg
C_032.jpg,694fa22e-4c12-4052-8e9d-6308671c40f9.jpg,/Users/Daniel/Downloads/Foto di iCloud/694fa22e-4c12-4052-8e9d-6308671c40f9.jpg,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/694fa22e-4c12-4052-8e9d-6308671c40f9.jpg,image,,,,,C,user-assigned,user-provided filename hint: VA_IN_C_8.jpg,C/C_032.jpg,VA_IN_C_8.jpg
C_033.jpg,66f4b703-3515-4be6-8e78-3522f1a6c16b.jpg,/Users/Daniel/Downloads/Foto di iCloud/66f4b703-3515-4be6-8e78-3522f1a6c16b.JPEG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/66f4b703-3515-4be6-8e78-3522f1a6c16b.jpg,image,,,,,C,user-assigned,user-provided filename hint: VA_IN_C_9.jpg,C/C_033.jpg,VA_IN_C_9.jpg
D_001.jpg,IMG_0694.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_0694.JPG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_0694.jpg,image,2026-04-07T12:09:05,,35.173125,128.947647,D,high,embedded EXIF capture date; GPS present,D/D_001.jpg,
D_002.jpg,IMG_7450.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_7450.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7450.jpg,image,2026-04-07T16:18:17,,35.131642,129.053483,D,high,embedded EXIF capture date; GPS present,D/D_002.jpg,
D_003.jpg,IMG_7496.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_7496.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7496.jpg,image,2026-04-07T23:32:32,,35.131656,129.053467,D,high,embedded EXIF capture date; GPS present,D/D_003.jpg,
D_004.jpg,IMG_7523.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_7523.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7523.jpg,image,2026-04-08T00:17:31,,35.131656,129.053467,D,high,embedded EXIF capture date; GPS present,D/D_004.jpg,
D_005.jpg,IMG_7586.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_7586.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7586.jpg,image,2026-04-08T15:51:08,,35.188697,129.22322,D,high,embedded EXIF capture date; GPS present,D/D_005.jpg,
D_006.jpg,IMG_7678.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_7678.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7678.jpg,image,2026-04-08T16:26:28,,35.189403,129.221358,D,high,embedded EXIF capture date; GPS present,D/D_006.jpg,
D_007.m4v,IMG_7729.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_7729.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7729.m4v,video,2026-04-08T17:40:14,,35.1593,129.1668,D,high,embedded QuickTime creation date; GPS present,D/D_007.m4v,
D_008.m4v,IMG_7749.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_7749.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7749.m4v,video,2026-04-09T02:02:25,,35.1317,129.0535,D,high,embedded QuickTime creation date; GPS present,D/D_008.m4v,
D_009.jpg,IMG_7771.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_7771.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7771.jpg,image,2026-04-09T08:16:18,,35.17147,128.946197,D,high,embedded EXIF capture date; GPS present,D/D_009.jpg,
D_010.jpg,IMG_7784.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_7784.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7784.jpg,image,2026-04-09T12:06:04,,34.603692,135.573242,D,high,embedded EXIF capture date; GPS present,D/D_010.jpg,
D_011.jpg,IMG_7804.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_7804.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7804.jpg,image,2026-04-09T14:41:32,,34.99488,135.772628,D,high,embedded EXIF capture date; GPS present,D/D_011.jpg,
D_012.m4v,IMG_7821.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_7821.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7821.m4v,video,2026-04-09T15:21:07,,35.005,135.7665,D,high,embedded QuickTime creation date; GPS present,D/D_012.m4v,
D_013.jpg,IMG_7855.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_7855.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7855.jpg,image,2026-04-09T16:06:59,,35.005036,135.766067,D,high,embedded EXIF capture date; GPS present,D/D_013.jpg,
D_014.jpg,IMG_7872.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_7872.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7872.jpg,image,2026-04-09T16:35:26,,35.005031,135.765853,D,high,embedded EXIF capture date; GPS present,D/D_014.jpg,
D_015.m4v,IMG_7896.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_7896.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7896.m4v,video,2026-04-09T19:11:20,,34.9947,135.7726,D,high,embedded QuickTime creation date; GPS present,D/D_015.m4v,
D_016.m4v,IMG_7929.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_7929.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7929.m4v,video,2026-04-10T08:27:52,,35.0002,135.7702,D,high,embedded QuickTime creation date; GPS present,D/D_016.m4v,
D_017.m4v,IMG_7934.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_7934.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7934.m4v,video,2026-04-10T08:51:41,,35.0039,135.7723,D,high,embedded QuickTime creation date; GPS present,D/D_017.m4v,
D_018.m4v,IMG_7982.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_7982.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7982.m4v,video,2026-04-10T09:48:39,,35.0048,135.7832,D,high,embedded QuickTime creation date; GPS present,D/D_018.m4v,
D_019.m4v,IMG_2057.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_2057.MP4,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2057.m4v,video,2026-04-10T10:43:12,,34.9983,135.7809,D,high,embedded QuickTime creation date; GPS present,D/D_019.m4v,
D_020.m4v,IMG_7983.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_7983.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7983.m4v,video,2026-04-10T10:57:20,,34.9974,135.7811,D,high,embedded QuickTime creation date; GPS present,D/D_020.m4v,
D_021.m4v,IMG_7990.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_7990.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_7990.m4v,video,2026-04-10T10:57:44,,34.9974,135.7811,D,high,embedded QuickTime creation date; GPS present,D/D_021.m4v,
D_022.m4v,IMG_2113.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_2113.MP4,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2113.m4v,video,2026-04-10T11:10:51,,34.9966,135.7809,D,high,embedded QuickTime creation date; GPS present,D/D_022.m4v,
D_023.jpg,IMG_2126.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2126.JPG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2126.jpg,image,2026-04-10T11:18:37,,34.996042,135.781158,D,high,embedded EXIF capture date; GPS present,D/D_023.jpg,
D_024.jpg,IMG_8133.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_8133.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8133.jpg,image,2026-04-10T12:36:21,,35.000839,135.778105,D,high,embedded EXIF capture date; GPS present,D/D_024.jpg,
D_025.m4v,IMG_8156.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_8156.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8156.m4v,video,2026-04-10T14:28:18,,34.9946,135.7734,D,high,embedded QuickTime creation date; GPS present,D/D_025.m4v,
D_026.m4v,IMG_8162.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_8162.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8162.m4v,video,2026-04-10T16:12:57,,34.9947,135.7726,D,high,embedded QuickTime creation date; GPS present,D/D_026.m4v,
D_027.m4v,IMG_2162.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_2162.MP4,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2162.m4v,video,2026-04-10T16:15:36,,34.9946,135.7725,D,high,embedded QuickTime creation date; GPS present,D/D_027.m4v,
D_028.m4v,IMG_8312.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_8312.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8312.m4v,video,2026-04-10T18:36:50,,34.967,135.771,D,high,embedded QuickTime creation date; GPS present,D/D_028.m4v,
D_029.m4v,IMG_8314.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_8314.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8314.m4v,video,2026-04-10T18:40:33,,34.9671,135.7709,D,high,embedded QuickTime creation date; GPS present,D/D_029.m4v,
D_030.m4v,IMG_8320.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_8320.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8320.m4v,video,2026-04-10T20:17:58,,34.9985,135.7722,D,high,embedded QuickTime creation date; GPS present,D/D_030.m4v,
D_031.jpg,IMG_8361.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_8361.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8361.jpg,image,2026-04-11T10:38:43,,34.995995,135.780272,D,high,embedded EXIF capture date; GPS present,D/D_031.jpg,
D_032.m4v,IMG_8375.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_8375.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8375.m4v,video,2026-04-11T10:48:38,,34.9962,135.7808,D,high,embedded QuickTime creation date; GPS present,D/D_032.m4v,
D_033.m4v,IMG_8376.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_8376.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8376.m4v,video,2026-04-11T10:51:34,,34.9961,135.7807,D,high,embedded QuickTime creation date; GPS present,D/D_033.m4v,
D_034.jpg,IMG_8377.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_8377.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8377.jpg,image,2026-04-11T10:56:32,,34.996055,135.780717,D,high,embedded EXIF capture date; GPS present,D/D_034.jpg,
D_035.jpg,IMG_2214.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_2214.JPG,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_2214.jpg,image,2026-04-11T11:28:33,,34.996022,135.781386,D,high,embedded EXIF capture date; GPS present,D/D_035.jpg,
D_036.jpg,IMG_8439.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_8439.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8439.jpg,image,,2026-04-11T12:17:29,,,D,low,inferred: bracketed by IMG_8377/IMG_8445 (IMG number proximity to dated media); no embedded date/GPS,D/D_036.jpg,
D_037.m4v,IMG_8445.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_8445.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8445.m4v,video,2026-04-11T12:17:29,,34.9984,135.7772,D,high,embedded QuickTime creation date; GPS present,D/D_037.m4v,
D_038.m4v,IMG_8458.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_8458.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8458.m4v,video,2026-04-11T13:14:59,,34.9965,135.7768,D,high,embedded QuickTime creation date; GPS present,D/D_038.m4v,
D_039.m4v,IMG_8477.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_8477.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8477.m4v,video,2026-04-11T16:34:05,,34.6816,135.5015,D,high,embedded QuickTime creation date; GPS present,D/D_039.m4v,
D_040.jpg,IMG_8497.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_8497.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8497.jpg,image,,2026-04-11T16:34:05,,,D,low,inferred: bracketed by IMG_8477/IMG_8535 (IMG number proximity to dated media); no embedded date/GPS,D/D_040.jpg,
D_041.m4v,IMG_8535.m4v,/Users/Daniel/Downloads/Foto di iCloud/IMG_8535.MOV,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8535.m4v,video,2026-04-11T20:33:22,,34.6689,135.5014,D,high,embedded QuickTime creation date; GPS present,D/D_041.m4v,
D_042.jpg,IMG_8577.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_8577.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8577.jpg,image,2026-04-12T12:21:03,,34.679087,135.50453,D,high,embedded EXIF capture date; GPS present,D/D_042.jpg,
D_043.jpg,IMG_8582.jpg,/Users/Daniel/Downloads/Foto di iCloud/IMG_8582.HEIC,/Users/Daniel/Downloads/ANNIVERSARY_2026/compressed_all/set1/IMG_8582.jpg,image,2026-04-12T12:30:34,,34.6781,135.506212,D,high,embedded EXIF capture date; GPS present,D/D_043.jpg,
